1500,490,1530,510,SC51.zip
1530,490,1560,510,SC52.zip
1560,490,1590,510,SC53.zip
1590,490,1620,510,SC54.zip
1620,490,1650,510,SC55.zip
1650,490,1680,510,SC56.zip
1680,490,1710,510,SC57.zip
1710,490,1740,510,SC58.zip
1740,490,1770,510,SC59.zip
1770,490,1800,510,SC60.zip
0,510,30,530,SD01.zip
30,510,60,530,SD02.zip
60,510,90,530,SD03.zip
120,510,150,530,SD05.zip
150,510,180,530,SD06.zip
180,510,210,530,SD07.zip
510,510,540,530,SD18.zip
540,510,570,530,SD19.zip
570,510,600,530,SD20.zip
600,510,630,530,SD21.zip
630,510,660,530,SD22.zip
660,510,690,530,SD23.zip
690,510,720,530,SD24.zip
870,510,900,530,SD30.zip
930,510,960,530,SD32.zip
960,510,990,530,SD33.zip
990,510,1020,530,SD34.zip
1020,510,1050,530,SD35.zip
1050,510,1080,530,SD36.zip
1080,510,1110,530,SD37.zip
1110,510,1140,530,SD38.zip
1140,510,1170,530,SD39.zip
1170,510,1200,530,SD40.zip
1380,510,1410,530,SD47.zip
1500,510,1530,530,SD51.zip
1530,510,1560,530,SD52.zip
1560,510,1590,530,SD53.zip
1590,510,1620,530,SD54.zip
1620,510,1650,530,SD55.zip
1710,510,1740,530,SD58.zip
1740,510,1770,530,SD59.zip
1770,510,1800,530,SD60.zip
0,530,30,550,SE01.zip
30,530,60,550,SE02.zip
60,530,90,550,SE03.zip
90,530,120,550,SE04.zip
120,530,150,550,SE05.zip
150,530,180,550,SE06.zip
180,530,210,550,SE07.zip
210,530,240,550,SE08.zip
510,530,540,550,SE18.zip
540,530,570,550,SE19.zip
570,530,600,550,SE20.zip
600,530,630,550,SE21.zip
630,530,660,550,SE22.zip
660,530,690,550,SE23.zip
690,530,720,550,SE24.zip
870,530,900,550,SE30.zip
930,530,960,550,SE32.zip
960,530,990,550,SE33.zip
990,530,1020,550,SE34.zip
1020,530,1050,550,SE35.zip
1050,530,1080,550,SE36.zip
1080,530,1110,550,SE37.zip
1110,530,1140,550,SE38.zip
1140,530,1170,550,SE39.zip
1170,530,1200,550,SE40.zip
1200,530,1230,550,SE41.zip
1470,530,1500,550,SE50.zip
1500,530,1530,550,SE51.zip
1530,530,1560,550,SE52.zip
1560,530,1590,550,SE53.zip
1590,530,1620,550,SE54.zip
1620,530,1650,550,SE55.zip
1650,530,1680,550,SE56.zip
1680,530,1710,550,SE57.zip
1710,530,1740,550,SE58.zip
1740,530,1770,550,SE59.zip
1770,530,1800,550,SE60.zip
0,550,30,570,SF01.zip
90,550,120,570,SF04.zip
120,550,150,570,SF05.zip
150,550,180,570,SF06.zip
180,550,210,570,SF07.zip
210,550,240,570,SF08.zip
240,550,270,570,SF09.zip
540,550,570,570,SF19.zip
570,550,600,570,SF20.zip
600,550,630,570,SF21.zip
630,550,660,570,SF22.zip
660,550,690,570,SF23.zip
690,550,720,570,SF24.zip
750,550,780,570,SF26.zip
960,550,990,570,SF33.zip
990,550,1020,570,SF34.zip
1020,550,1050,570,SF35.zip
1050,550,1080,570,SF36.zip
1080,550,1110,570,SF37.zip
1110,550,1140,570,SF38.zip
1140,550,1170,570,SF39.zip
1170,550,1200,570,SF40.zip
1440,550,1470,570,SF49.zip
1470,550,1500,570,SF50.zip
1500,550,1530,570,SF51.zip
1530,550,1560,570,SF52.zip
1560,550,1590,570,SF53.zip
1590,550,1620,570,SF54.zip
1620,550,1650,570,SF55.zip
1650,550,1680,570,SF56.zip
1680,550,1710,570,SF57.zip
1710,550,1740,570,SF58.zip
1740,550,1770,570,SF59.zip
150,570,180,590,SG06.zip
180,570,210,590,SG07.zip
240,570,270,590,SG09.zip
270,570,300,590,SG10.zip
330,570,360,590,SG12.zip
360,570,390,590,SG13.zip
480,570,510,590,SG17.zip
540,570,570,590,SG19.zip
570,570,600,590,SG20.zip
600,570,630,590,SG21.zip
630,570,660,590,SG22.zip
660,570,690,590,SG23.zip
960,570,990,590,SG33.zip
990,570,1020,590,SG34.zip
1020,570,1050,590,SG35.zip
1050,570,1080,590,SG36.zip
1110,570,1140,590,SG38.zip
1440,570,1470,590,SG49.zip
1470,570,1500,590,SG50.zip
1500,570,1530,590,SG51.zip
1530,570,1560,590,SG52.zip
1560,570,1590,590,SG53.zip
1590,570,1620,590,SG54.zip
1620,570,1650,590,SG55.zip
1650,570,1680,590,SG56.zip
0,590,30,610,SH01.zip
540,590,570,610,SH19.zip
570,590,600,610,SH20.zip
600,590,630,610,SH21.zip
630,590,660,610,SH22.zip
960,590,990,610,SH33.zip
990,590,1020,610,SH34.zip
1020,590,1050,610,SH35.zip
1050,590,1080,610,SH36.zip
1440,590,1470,610,SH49.zip
1470,590,1500,610,SH50.zip
1500,590,1530,610,SH51.zip
1530,590,1560,610,SH52.zip
1560,590,1590,610,SH53.zip
1590,590,1620,610,SH54.zip
1620,590,1650,610,SH55.zip
1650,590,1680,610,SH56.zip
1680,590,1710,610,SH57.zip
1710,590,1740,610,SH58.zip
480,610,510,630,SI17.zip
510,610,540,630,SI18.zip
540,610,570,630,SI19.zip
570,610,600,630,SI20.zip
600,610,630,630,SI21.zip
630,610,660,630,SI22.zip
960,610,990,630,SI33.zip
990,610,1020,630,SI34.zip
1020,610,1050,630,SI35.zip
1470,610,1500,630,SI50.zip
1500,610,1530,630,SI51.zip
1530,610,1560,630,SI52.zip
1560,610,1590,630,SI53.zip
1590,610,1620,630,SI54.zip
1620,610,1650,630,SI55.zip
1650,610,1680,630,SI56.zip
1740,610,1770,630,SI59.zip
1770,610,1800,630,SI60.zip
510,630,540,650,SJ18.zip
540,630,570,650,SJ19.zip
570,630,600,650,SJ20.zip
600,630,630,650,SJ21.zip
810,630,840,650,SJ28.zip
1260,630,1290,650,SJ43.zip
1560,630,1590,650,SJ53.zip
1590,630,1620,650,SJ54.zip
1620,630,1650,650,SJ55.zip
1650,630,1680,650,SJ56.zip
1740,630,1770,650,SJ59.zip
1770,630,1800,650,SJ60.zip
0,650,30,670,SK01.zip
510,650,540,670,SK18.zip
540,650,570,670,SK19.zip
570,650,600,670,SK20.zip
840,650,870,670,SK29.zip
1590,650,1620,670,SK54.zip
1620,650,1650,670,SK55.zip
1740,650,1770,670,SK59.zip
1770,650,1800,670,SK60.zip
0,670,30,690,SL01.zip
510,670,540,690,SL18.zip
540,670,570,690,SL19.zip
570,670,600,690,SL20.zip
1080,670,1110,690,SL37.zip
1140,670,1170,690,SL39.zip
1710,670,1740,690,SL58.zip
1740,670,1770,690,SL59.zip
1770,670,1800,690,SL60.zip
510,690,540,710,SM18.zip
540,690,570,710,SM19.zip
570,690,600,710,SM20.zip
600,690,630,710,SM21.zip
1230,690,1260,710,SM42.zip
1710,690,1740,710,SM58.zip
1770,690,1800,710,SM60.zip
510,710,540,730,SN18.zip
540,710,570,730,SN19.zip
570,710,600,730,SN20.zip
600,710,630,730,SN21.zip
690,710,720,730,SN24.zip
720,710,750,730,SN25.zip
900,710,930,730,SN31.zip
1260,710,1290,730,SN43.zip
1680,710,1710,730,SN57.zip
1740,710,1770,730,SN59.zip
750,730,780,750,SO26.zip
660,750,690,770,SP23.zip
1710,770,1740,790,SQ58.zip
420,790,450,810,SR15.zip
